id,created_at,text
1.23304E+18,2/27/2020 14:40,b'PM Modi did what previous PMs said they would: JP Nadda on CAA https://t.co/zObx2LgSmp'
,,
1.23304E+18,2/27/2020 14:30,"b'Indian, Myanmar Air Force conduct joint exercise https://t.co/4jxysJPbbu'"
,,
1.23303E+18,2/27/2020 14:15,b'Lessons on handling mob should be learnt from Tiananmen Square: Meghalaya governor https://t.co/EF0oO2yZrY'
,,
1.23303E+18,2/27/2020 14:15,"b'PM Modi holds talks with Myanmar President; India, Myanmar sign 10 pacts https://t.co/UMPDKItdc7'"
,,
1.23303E+18,2/27/2020 13:45,b'Maharashtra: Bill making Marathi mandatory in all schools cleared https://t.co/kNB8r24Xlo'
,,
1.23302E+18,2/27/2020 13:26,b'TDP chief Chandrababu Naidu taken into preventive custody at Visakhapatnam airport amid protests by YSRC https://t.co/bBzJfXFJpo'
,,
1.23302E+18,2/27/2020 13:25,b'NGO condemns midnight transfer of Justice S Muralidhar https://t.co/0VDkkpjLYJ'
,,
1.23302E+18,2/27/2020 13:25,b'119 evacuees from Japan cruise ship quarantined at Indian Army Facility in Manesar https://t.co/Is1tOkEnj6'
,,
1.23302E+18,2/27/2020 13:15,b'No going back on CAA: Ravi Shankar Prasad https://t.co/3zjDWqClhE'
,,
1.23301E+18,2/27/2020 12:56,b'Press Council advises media not to glorify Delhi violence https://t.co/Pa6ltLK8NW'
,,
1.23301E+18,2/27/2020 12:55,b'348 cases related to Koregaon Bhima withdrawn so far: Maharashtra govt https://t.co/6yFFWZFc9e'
,,
1.23301E+18,2/27/2020 12:55,"b""UN rights chief expresses 'great concern' over CAA, urges leaders to prevent violence https://t.co/UAOlnQeZZb"""
,,
1.23301E+18,2/27/2020 12:45,b'Mayawati wants SC-supervised probe into Delhi violence https://t.co/9sOnraGZAi'
,,
1.23301E+18,2/27/2020 12:30,b'Bihar assembly passes resolution for caste-based census in 2021 https://t.co/nTRR6IZ819'
,,
1.233E+18,2/27/2020 12:10,"b""Delhi Police's inaction towards protecting minorities reminiscent of 1984: SAD MP Naresh Gujral https://t.co/Aw5VXgZ2uD"""
,,
1.233E+18,2/27/2020 12:10,"b""Navjot Singh Sidhu meets Sonia, Priyanka; says got 'patient hearing' https://t.co/oo1dm9L3tG"""
,,
1.233E+18,2/27/2020 12:00,"b'Coronavirus: 195 Indians, 41 foreigners evacuated, foreign secretary Harsh Shringla says happy to help neighbours https://t.co/gslbPm7ZpP'"
,,
1.233E+18,2/27/2020 12:00,"b""Delhi violence: India slams 'misleading, irresponsible' remarks by international bodies https://t.co/LieF5drOWY"""
,,
1.23299E+18,2/27/2020 11:41,"b'Pleas moved in HC seeking FIR against Sonia, Rahul, Priyanka, others for alleged hate speech https://t.co/pLm7Ph12wN'"
,,
1.23299E+18,2/27/2020 11:41,"b""India''s annual defence exports to touch Rs 35,000 crore by 2024: Rajnath Singh https://t.co/trCjkP6vlD"""
,,
1.23299E+18,2/27/2020 11:40,b'Army jawan dies after falling into gorge in J&amp;K https://t.co/pr5UlVBHjs'
,,
1.23299E+18,2/27/2020 11:40,"b""India slams OIC statement over Delhi violence, says it's inaccurate, misleading https://t.co/E1PXlCfKwi"""
,,
