id,created_at,text
1224106745125048320,2020-02-02 23:06:05,b'These Designs Are So Beautiful https://t.co/2iPveSd5Pz'
1223985843821477888,2020-02-02 15:05:40,b'4 Amazing Ways to Cut Fruit https://t.co/JdVNqioB4c'
1223940148179668992,2020-02-02 12:04:05,b'4 DIY Projects You Can Make This Weekend https://t.co/6dL0fVp9MM'
1223744865781125123,2020-02-01 23:08:06,b'How to Save Your Baking Fails https://t.co/ELOaa7kBmH'
1223669139430084610,2020-02-01 18:07:12,"b""These Valentine's Day Cookies Are Too Cute https://t.co/nwefB89J83"""
1223624749403836417,2020-02-01 15:10:48,b'5 Easy Bathroom Hacks https://t.co/IPjvmnfO8F'
1223578192176406528,2020-02-01 12:05:48,b'These Heart-Shaped Cake Designs Are So Lovely https://t.co/nlywPSBBOw'
1223377613793767425,2020-01-31 22:48:47,b'Canada Vs. USA: Who Has The Best Fries? https://t.co/cAdQydfsl8'
1223346800398041095,2020-01-31 20:46:20,b'Pasta Cutting Is So Fun To Watch https://t.co/Lyj1WybX6k'
1223316635320291328,2020-01-31 18:46:28,b'This Bread Art Is So Mesmerizing https://t.co/YG31yHpVO3'
1223307337072545795,2020-01-31 18:09:31,b'This Soothing Embroidery Took Me Forever To Finish https://t.co/lP4Fo0MKoA'
1223302119421304834,2020-01-31 17:48:47,b'Real Farmer Plays Farming Simulator https://t.co/lZWVXc4E28'
1223286513515081728,2020-01-31 16:46:47,b'These Heart-Shaped Cake Designs Are So Lovely https://t.co/58Tg1QFwZb'
1223261030291247104,2020-01-31 15:05:31,b'How To Solve The Rarest Puzzle Boxes https://t.co/wrHCuqKIhK'
1223215838557298691,2020-01-31 12:05:56,b'Ivy the painting Australian Shepherd https://t.co/uiia031S6O'
1223015129366908928,2020-01-30 22:48:24,"b""ITZY Plays Who's Who https://t.co/pV342KOZm4"""
1223007072188497922,2020-01-30 22:16:23,b'i want to hydro dip everything https://t.co/s13fvHyHid'
1222984507445456899,2020-01-30 20:46:43,b'This Handwriting Looks Like A Font https://t.co/kfMD7ZjZKv'
1222954308855115776,2020-01-30 18:46:43,b'Here Are Things We Can All Learn From Zen Cat https://t.co/G0unV2ARZU'
1222944357873070080,2020-01-30 18:07:10,b'i want to hydro dip everything https://t.co/SlwwKAeLLx'
1222853010881241093,2020-01-30 12:04:11,b'This Handwriting Looks Like A Font https://t.co/0H2V4CEgLW'
1222658269442977797,2020-01-29 23:10:21,b'I Want One Of These Custom Magic Wands https://t.co/XzTwMcmpab'
1222537068464787456,2020-01-29 15:08:45,b'5 Super Cool Candy Experiments https://t.co/VOoEDiyuvX'
1222492073510785024,2020-01-29 12:09:57,b'4 Visually Satisfying Color Block Projects https://t.co/VfLWNMv69D'
1222312416270266369,2020-01-29 00:16:04,b'They\xe2\x80\x99re Too Cute To Be Real https://t.co/e22lRG689y'
1222304999855874048,2020-01-28 23:46:35,b'Soothing Paint Videos https://t.co/qqeThGYVhG'
1222297447801683968,2020-01-28 23:16:35,b'Floor Renovations Are So Satisfying https://t.co/MoL7deWUMF'
1222294919991169027,2020-01-28 23:06:32,b'4 Tips And Tricks For Growing Your Own Food https://t.co/88XDec3lXp'
1222290255472144387,2020-01-28 22:48:00,b'People Guess Cheap Vs. Expensive Burritos https://t.co/0juXnbHciz'
1222274763076374528,2020-01-28 21:46:26,b'4 Soothing Activities For Relaxation https://t.co/OgAhe7FBky'
1222244598099120128,2020-01-28 19:46:35,b'Things You Need To Know About Our Galaxy https://t.co/8qcHiPc3uJ'
1222219560797048834,2020-01-28 18:07:05,b'Kitchen Organization Hacks https://t.co/usixd0DGbN'
1222174054519595013,2020-01-28 15:06:16,b'How To Make Geometric Pies by lokokitchen https://t.co/rh4iqKCFvA'
1221927491155177472,2020-01-27 22:46:30,b'Meditate To This Village That Floats In The Clouds https://t.co/TCsLU7syq3'
1221897305940471808,2020-01-27 20:46:34,b'Ivy the painting Australian Shepherd https://t.co/Z8nWP8iLpT'
1221867073435045888,2020-01-27 18:46:26,"b""This Drag King's Makeup Tutorials In Reverse Are Hypnotic https://t.co/z7pIOr8rvU"""
1221856707334344705,2020-01-27 18:05:14,b'This Nail Art Is Incredible https://t.co/VZvvz5iJLN'
1221852878354046977,2020-01-27 17:50:01,"b""I Made The World's Largest Sushi https://t.co/iJybVSVhna"""
1221836936781930496,2020-01-27 16:46:41,b'I Want One Of These Custom Magic Wands https://t.co/MDefHbnX8N'
